geoid,year,rho_H,rho_W,In,Out
06001441402,2020,0.0,0.0,0.0,1.0
06001441602,2020,0.0,0.0,0.0,3.0
06001441921,2020,0.0,0.0,0.0,1.0
06001441926,2020,0.0,0.0,0.0,1.0
06001441928,2020,0.0,0.0,0.0,1.0
06001442100,2020,0.0,0.0,0.0,1.0
06001442302,2020,0.0,0.0,0.0,1.0
06001442400,2020,0.0,0.0,0.0,1.0
06001442700,2020,0.0,0.0,0.0,1.0
06001443104,2020,0.0,0.0,0.0,1.0
06001443200,2020,0.0,0.0,0.0,1.0
06001444400,2020,0.0,0.0,0.0,1.0
06001444602,2020,0.0,0.0,0.0,2.0
06001450102,2020,0.0,0.0,0.0,2.0
06001450200,2020,0.0,0.0,0.0,1.0
06001450502,2020,0.0,0.0,0.0,1.0
06001450606,2020,0.0,0.0,0.0,1.0
06001451102,2020,0.0,0.0,0.0,1.0
06001451201,2020,0.0,0.0,0.0,1.0
06001451202,2020,0.0,0.0,0.0,1.0
06001451601,2020,0.0,0.0,0.0,2.0
06005000301,2020,0.0,0.0,0.0,1.0
06007001601,2020,0.0,0.0,0.0,1.0
06007003002,2020,0.0,0.0,0.0,1.0
06007003600,2020,0.0,0.0,0.0,1.0
06009000222,2020,0.0,0.0,0.0,1.0
06009000501,2020,0.0,0.0,0.0,1.0
06011000100,2020,0.0,0.0,0.0,1.0
06011000200,2020,0.0,0.0,0.0,1.0
06013304001,2020,0.0,0.0,0.0,1.0
06013307205,2020,0.0,0.0,0.0,2.0
06013314102,2020,0.0,0.0,0.0,1.0
06013315000,2020,0.0,0.0,0.0,1.0
06013325000,2020,0.0,0.0,0.0,1.0
06013333101,2020,0.0,0.0,0.0,1.0
06013336101,2020,0.0,0.0,0.0,1.0
06013338203,2020,0.0,0.0,0.0,1.0
06013338302,2020,0.0,0.0,0.0,1.0
06013343001,2020,0.0,0.0,0.0,1.0
06013343002,2020,0.0,0.0,0.0,1.0
06013343003,2020,0.0,0.0,0.0,1.0
06013345103,2020,0.0,0.0,0.0,1.0
06013345116,2020,0.0,0.0,0.0,1.0
06013345203,2020,0.0,0.0,0.0,2.0
06013346205,2020,0.0,0.0,0.0,1.0
06013353001,2020,0.0,0.0,0.0,1.0
06013353002,2020,0.0,0.0,0.0,1.0
06013355307,2020,0.0,0.0,0.0,1.0
06013355308,2020,0.0,0.0,0.0,1.0
06013356002,2020,0.0,0.0,0.0,1.0
06013359203,2020,0.0,0.0,0.0,1.0
06013369002,2020,0.0,0.0,0.0,1.0
06013374000,2020,0.0,0.0,0.0,1.0
06013381000,2020,0.0,0.0,0.0,1.0
06013392202,2020,0.0,0.0,0.0,1.0
06013392300,2020,0.0,0.0,0.0,1.0
06015000106,2020,0.0,0.0,0.0,1.0
06015000107,2020,0.0,0.0,0.0,1.0
06015000202,2020,0.0,0.0,0.0,1.0
06017030605,2020,0.0,0.0,0.0,1.0
06017030709,2020,0.0,0.0,0.0,1.0
06017030711,2020,0.0,0.0,0.0,1.0
06017030807,2020,0.0,0.0,0.0,1.0
06017030901,2020,0.0,0.0,0.0,1.0
06017031000,2020,0.0,0.0,0.0,2.0
06017031100,2020,0.0,0.0,0.0,1.0
06017031800,2020,0.0,0.0,0.0,1.0
06019000100,2020,0.0,0.0,0.0,1.0
06019002000,2020,0.0,0.0,0.0,1.0
06019002903,2020,0.0,0.0,0.0,1.0
06019002906,2020,0.0,0.0,0.0,1.0
06019003102,2020,0.0,0.0,0.0,1.0
06019003811,2020,0.0,0.0,0.0,1.0
06019004211,2020,0.0,0.0,0.0,1.0
06019004410,2020,0.0,0.0,0.0,1.0
06019005405,2020,0.0,0.0,0.0,1.0
06019005410,2020,0.0,0.0,0.0,1.0
06019005504,2020,0.0,0.0,0.0,1.0
06019005505,2020,0.0,0.0,0.0,1.0
06019005507,2020,0.0,0.0,0.0,1.0
06019005520,2020,0.0,0.0,0.0,1.0
06019006302,2020,0.0,0.0,0.0,2.0
06019006409,2020,0.0,0.0,0.0,1.0
06019006411,2020,0.0,0.0,0.0,1.0
06019008304,2020,0.0,0.0,0.0,1.0
06021010102,2020,0.0,0.0,0.0,2.0
06021010402,2020,0.0,0.0,0.0,1.0
06023010800,2020,0.0,0.0,0.0,1.0
06025011001,2020,0.0,0.0,0.0,1.0
06025011801,2020,0.0,0.0,0.0,1.0
06029000106,2020,0.0,0.0,0.0,1.0
06029002402,2020,0.0,0.0,0.0,1.0
06029002502,2020,0.0,0.0,0.0,1.0
06029002822,2020,0.0,0.0,0.0,1.0
06029002823,2020,0.0,0.0,0.0,1.0
06029003124,2020,0.0,0.0,0.0,1.0
06029003131,2020,0.0,0.0,0.0,1.0
06029003215,2020,0.0,0.0,0.0,1.0
06029003500,2020,0.0,0.0,0.0,1.0
06029003600,2020,0.0,0.0,0.0,1.0
06029005410,2020,0.0,0.0,0.0,1.0
06029006202,2020,0.0,0.0,0.0,1.0
06029006600,2020,0.0,0.0,0.0,1.0
06031000100,2020,0.0,0.0,0.0,1.0
06031000200,2020,0.0,0.0,0.0,1.0
06031000901,2020,0.0,0.0,0.0,1.0
06031001003,2020,0.0,0.0,0.0,1.0
06031980000,2020,0.0,0.0,0.0,1.0
06031980100,2020,0.0,0.0,0.0,1.0
06033000501,2020,0.0,0.0,0.0,1.0
06035040400,2020,0.0,0.0,0.0,1.0
06037101400,2020,0.0,0.0,0.0,1.0
06037103102,2020,0.0,0.0,0.0,1.0
06037104701,2020,0.0,0.0,0.0,1.0
06037106111,2020,0.0,0.0,0.0,1.0
06037106406,2020,0.0,0.0,0.0,1.0
06037106510,2020,0.0,0.0,0.0,1.0
06037108202,2020,0.0,0.0,0.0,1.0
06037109800,2020,0.0,0.0,0.0,1.0
06037111204,2020,0.0,0.0,0.0,1.0
06037113425,2020,0.0,0.0,0.0,1.0
06037115104,2020,0.0,0.0,0.0,1.0
06037115202,2020,0.0,0.0,0.0,1.0
06037117101,2020,0.0,0.0,0.0,1.0
06037117201,2020,0.0,0.0,0.0,1.0
06037120010,2020,0.0,0.0,0.0,1.0
06037120300,2020,0.0,0.0,0.0,1.0
06037120400,2020,0.0,0.0,0.0,1.0
06037121010,2020,0.0,0.0,0.0,1.0
06037121801,2020,0.0,0.0,0.0,1.0
06037121900,2020,0.0,0.0,0.0,1.0
06037123204,2020,0.0,0.0,0.0,1.0
06037123304,2020,0.0,0.0,0.0,1.0
06037123510,2020,0.0,0.0,0.0,1.0
06037123602,2020,0.0,0.0,0.0,1.0
06037124000,2020,0.0,0.0,0.0,1.0
06037124903,2020,0.0,0.0,0.0,1.0
06037125310,2020,0.0,0.0,0.0,1.0
06037127605,2020,0.0,0.0,0.0,1.0
06037127803,2020,0.0,0.0,0.0,1.0
06037127804,2020,0.0,0.0,0.0,1.0
06037128801,2020,0.0,0.0,0.0,1.0
06037131300,2020,0.0,0.0,0.0,1.0
06037131701,2020,0.0,0.0,0.0,1.0
06037133000,2020,0.0,0.0,0.0,1.0
06037134306,2020,0.0,0.0,0.0,1.0
06037134421,2020,0.0,0.0,0.0,1.0
06037134710,2020,0.0,0.0,0.0,1.0
06037134720,2020,0.0,0.0,0.0,1.0
06037137000,2020,0.0,0.0,0.0,1.0
06037137302,2020,0.0,0.0,0.0,1.0
06037137401,2020,0.0,0.0,0.0,1.0
06037139600,2020,0.0,0.0,0.0,1.0
06037141500,2020,0.0,0.0,0.0,1.0
06037181600,2020,0.0,0.0,0.0,1.0
06037185202,2020,0.0,0.0,0.0,1.0
06037186100,2020,0.0,0.0,0.0,1.0
06037188201,2020,0.0,0.0,0.0,1.0
06037188300,2020,0.0,0.0,0.0,1.0
06037189201,2020,0.0,0.0,0.0,1.0
06037189903,2020,0.0,0.0,0.0,1.0
06037189907,2020,0.0,0.0,0.0,1.0
06037190401,2020,0.0,0.0,0.0,1.0
06037190510,2020,0.0,0.0,0.0,1.0
06037190520,2020,0.0,0.0,0.0,1.0
06037190801,2020,0.0,0.0,0.0,1.0
06037191203,2020,0.0,0.0,0.0,1.0
06037191301,2020,0.0,0.0,0.0,1.0
06037191901,2020,0.0,0.0,0.0,1.0
06037192700,2020,0.0,0.0,0.0,1.0
06037194101,2020,0.0,0.0,0.0,1.0
06037194102,2020,0.0,0.0,0.0,2.0
06037195202,2020,0.0,0.0,0.0,1.0
06037195400,2020,0.0,0.0,0.0,1.0
06037197300,2020,0.0,0.0,0.0,1.0
06037197410,2020,0.0,0.0,0.0,1.0
06037197700,2020,0.0,0.0,0.0,1.0
06037199120,2020,0.0,0.0,0.0,1.0
06037199300,2020,0.0,0.0,0.0,1.0
06037203720,2020,0.0,0.0,0.0,1.0
06037203800,2020,0.0,0.0,0.0,1.0
06037206201,2020,0.0,0.0,0.0,1.0
06037207902,2020,0.0,0.0,0.0,1.0
06037208501,2020,0.0,0.0,0.0,1.0
06037209401,2020,0.0,0.0,0.0,1.0
06037211201,2020,0.0,0.0,0.0,1.0
06037211803,2020,0.0,0.0,0.0,1.0
06037211910,2020,0.0,0.0,0.0,1.0
06037212502,2020,0.0,0.0,0.0,1.0
06037212610,2020,0.0,0.0,0.0,1.0
06037212800,2020,0.0,0.0,0.0,1.0
06037213401,2020,0.0,0.0,0.0,1.0
06037214504,2020,0.0,0.0,0.0,1.0
06037214904,2020,0.0,0.0,0.0,1.0
06037215101,2020,0.0,0.0,0.0,1.0
06037216402,2020,0.0,0.0,0.0,1.0
06037217002,2020,0.0,0.0,0.0,1.0
06037218400,2020,0.0,0.0,0.0,1.0
06037218800,2020,0.0,0.0,0.0,1.0
06037219902,2020,0.0,0.0,0.0,1.0
06037220000,2020,0.0,0.0,0.0,1.0
06037221500,2020,0.0,0.0,0.0,1.0
06037226002,2020,0.0,0.0,0.0,1.0
06037228410,2020,0.0,0.0,0.0,1.0
06037228600,2020,0.0,0.0,0.0,1.0
06037228800,2020,0.0,0.0,0.0,1.0
06037231901,2020,0.0,0.0,0.0,1.0
06037234700,2020,0.0,0.0,0.0,1.0
06037234800,2020,0.0,0.0,0.0,1.0
06037237102,2020,0.0,0.0,0.0,1.0
06037239601,2020,0.0,0.0,0.0,1.0
06037239801,2020,0.0,0.0,0.0,1.0
06037240600,2020,0.0,0.0,0.0,1.0
06037240700,2020,0.0,0.0,0.0,1.0
06037240800,2020,0.0,0.0,0.0,1.0
06037240901,2020,0.0,0.0,0.0,1.0
06037241001,2020,0.0,0.0,0.0,1.0
06037241202,2020,0.0,0.0,0.0,1.0
06037242600,2020,0.0,0.0,0.0,1.0
06037264304,2020,0.0,0.0,0.0,1.0
06037265203,2020,0.0,0.0,0.0,1.0
06037265301,2020,0.0,0.0,0.0,1.0
06037265304,2020,0.0,0.0,0.0,1.0
06037265702,2020,0.0,0.0,0.0,1.0
06037267503,2020,0.0,0.0,0.0,1.0
06037269100,2020,0.0,0.0,0.0,1.0
06037269700,2020,0.0,0.0,0.0,1.0
06037272301,2020,0.0,0.0,0.0,1.0
06037272302,2020,0.0,0.0,0.0,1.0
06037273800,2020,0.0,0.0,0.0,1.0
06037274202,2020,0.0,0.0,0.0,2.0
06037275200,2020,0.0,0.0,0.0,1.0
06037275605,2020,0.0,0.0,0.0,1.0
06037276000,2020,0.0,0.0,0.0,1.0
06037277000,2020,0.0,0.0,0.0,1.0
06037295103,2020,0.0,0.0,0.0,1.0
06037296220,2020,0.0,0.0,0.0,1.0
06037296600,2020,0.0,0.0,0.0,2.0
06037297001,2020,0.0,0.0,0.0,1.0
06037297400,2020,0.0,0.0,0.0,1.0
06037300301,2020,0.0,0.0,0.0,1.0
06037300701,2020,0.0,0.0,0.0,1.0
06037301000,2020,0.0,0.0,0.0,2.0
06037301300,2020,0.0,0.0,0.0,1.0
06037301400,2020,0.0,0.0,0.0,1.0
06037301602,2020,0.0,0.0,0.0,3.0
06037301802,2020,0.0,0.0,0.0,1.0
06037301901,2020,0.0,0.0,0.0,1.0
06037302003,2020,0.0,0.0,0.0,1.0
06037310300,2020,0.0,0.0,0.0,1.0
06037310601,2020,0.0,0.0,0.0,1.0
06037310705,2020,0.0,0.0,0.0,1.0
06037311300,2020,0.0,0.0,0.0,1.0
06037311500,2020,0.0,0.0,0.0,2.0
06037400304,2020,0.0,0.0,0.0,1.0
06037400501,2020,0.0,0.0,0.0,1.0
06037400801,2020,0.0,0.0,0.0,2.0
06037401201,2020,0.0,0.0,0.0,1.0
06037401203,2020,0.0,0.0,0.0,1.0
06037401602,2020,0.0,0.0,0.0,1.0
06037401707,2020,0.0,0.0,0.0,1.0
06037401902,2020,0.0,0.0,0.0,1.0
06037402601,2020,0.0,0.0,0.0,1.0
06037402804,2020,0.0,0.0,0.0,1.0
06037403402,2020,0.0,0.0,0.0,1.0
06037404000,2020,0.0,0.0,0.0,1.0
06037404301,2020,0.0,0.0,0.0,1.0
06037405101,2020,0.0,0.0,0.0,1.0
06037405302,2020,0.0,0.0,0.0,1.0
06037405400,2020,0.0,0.0,0.0,1.0
06037405900,2020,0.0,0.0,0.0,1.0
06037406500,2020,0.0,0.0,0.0,3.0
06037406702,2020,0.0,0.0,0.0,2.0
06037408003,2020,0.0,0.0,0.0,1.0
06037408133,2020,0.0,0.0,0.0,1.0
06037408134,2020,0.0,0.0,0.0,1.0
06037408402,2020,0.0,0.0,0.0,1.0
06037408504,2020,0.0,0.0,0.0,1.0
06037408624,2020,0.0,0.0,0.0,1.0
06037408626,2020,0.0,0.0,0.0,1.0
06037408707,2020,0.0,0.0,0.0,1.0
06037408722,2020,0.0,0.0,0.0,1.0
06037408800,2020,0.0,0.0,0.0,1.0
06037430005,2020,0.0,0.0,0.0,1.0
06037430724,2020,0.0,0.0,0.0,1.0
06037431502,2020,0.0,0.0,0.0,1.0
06037431600,2020,0.0,0.0,0.0,1.0
06037431701,2020,0.0,0.0,0.0,1.0
06037431800,2020,0.0,0.0,0.0,1.0
06037433305,2020,0.0,0.0,0.0,1.0
06037433306,2020,0.0,0.0,0.0,1.0
06037433901,2020,0.0,0.0,0.0,1.0
06037460301,2020,0.0,0.0,0.0,1.0
06037460302,2020,0.0,0.0,0.0,1.0
06037460501,2020,0.0,0.0,0.0,1.0
06037461200,2020,0.0,0.0,0.0,1.0
06037461501,2020,0.0,0.0,0.0,1.0
06037461502,2020,0.0,0.0,0.0,1.0
06037461901,2020,0.0,0.0,0.0,1.0
06037462100,2020,0.0,0.0,0.0,1.0
06037463103,2020,0.0,0.0,0.0,1.0
06037463200,2020,0.0,0.0,0.0,1.0
06037463800,2020,0.0,0.0,0.0,1.0
06037464000,2020,0.0,0.0,0.0,1.0
06037480400,2020,0.0,0.0,0.0,1.0
06037481103,2020,0.0,0.0,0.0,1.0
06037481201,2020,0.0,0.0,0.0,1.0
06037481712,2020,0.0,0.0,0.0,1.0
06037481713,2020,0.0,0.0,0.0,1.0
06037482600,2020,0.0,0.0,0.0,2.0
06037500100,2020,0.0,0.0,0.0,1.0
06037501501,2020,0.0,0.0,0.0,1.0
06037501802,2020,0.0,0.0,0.0,2.0
06037502401,2020,0.0,0.0,0.0,1.0
06037502402,2020,0.0,0.0,0.0,1.0
06037502603,2020,0.0,0.0,0.0,1.0
06037502700,2020,0.0,0.0,0.0,1.0
06037503401,2020,0.0,0.0,0.0,1.0
06037503501,2020,0.0,0.0,0.0,1.0
06037530902,2020,0.0,0.0,0.0,1.0
06037532900,2020,0.0,0.0,0.0,1.0
06037534404,2020,0.0,0.0,0.0,1.0
06037535300,2020,0.0,0.0,0.0,1.0
06037535607,2020,0.0,0.0,0.0,1.0
06037540202,2020,0.0,0.0,0.0,1.0
06037540300,2020,0.0,0.0,0.0,1.0
06037541603,2020,0.0,0.0,0.0,1.0
06037541606,2020,0.0,0.0,0.0,1.0
06037541802,2020,0.0,0.0,0.0,1.0
06037543305,2020,0.0,0.0,0.0,1.0
06037543321,2020,0.0,0.0,0.0,1.0
06037543804,2020,0.0,0.0,0.0,1.0
06037551402,2020,0.0,0.0,0.0,1.0
06037551802,2020,0.0,0.0,0.0,1.0
06037552302,2020,0.0,0.0,0.0,1.0
06037553100,2020,0.0,0.0,0.0,1.0
06037553802,2020,0.0,0.0,0.0,1.0
06037555001,2020,0.0,0.0,0.0,1.0
06037570002,2020,0.0,0.0,0.0,1.0
06037570602,2020,0.0,0.0,0.0,1.0
06037570603,2020,0.0,0.0,0.0,1.0
06037570703,2020,0.0,0.0,0.0,1.0
06037570901,2020,0.0,0.0,0.0,1.0
06037571504,2020,0.0,0.0,0.0,1.0
06037571800,2020,0.0,0.0,0.0,1.0
06037572500,2020,0.0,0.0,0.0,1.0
06037573201,2020,0.0,0.0,0.0,1.0
06037573202,2020,0.0,0.0,0.0,1.0
06037573700,2020,0.0,0.0,0.0,1.0
06037573800,2020,0.0,0.0,0.0,1.0
06037574000,2020,0.0,0.0,0.0,1.0
06037574902,2020,0.0,0.0,0.0,1.0
06037575401,2020,0.0,0.0,0.0,1.0
06037575802,2020,0.0,0.0,0.0,1.0
06037576301,2020,0.0,0.0,0.0,1.0
06037576601,2020,0.0,0.0,0.0,1.0
06037576700,2020,0.0,0.0,0.0,1.0
06037576802,2020,0.0,0.0,0.0,1.0
06037576904,2020,0.0,0.0,0.0,1.0
06037577400,2020,0.0,0.0,0.0,1.0
06037577501,2020,0.0,0.0,0.0,1.0
06037600501,2020,0.0,0.0,0.0,1.0
06037600703,2020,0.0,0.0,0.0,1.0
06037601001,2020,0.0,0.0,0.0,1.0
06037602302,2020,0.0,0.0,0.0,1.0
06037602404,2020,0.0,0.0,0.0,1.0
06037603006,2020,0.0,0.0,0.0,1.0
06037620001,2020,0.0,0.0,0.0,1.0
06037620400,2020,0.0,0.0,0.0,1.0
06037620501,2020,0.0,0.0,0.0,1.0
06037620701,2020,0.0,0.0,0.0,1.0
06037620801,2020,0.0,0.0,0.0,1.0
06037621102,2020,0.0,0.0,0.0,1.0
06037650004,2020,0.0,0.0,0.0,1.0
06037650300,2020,0.0,0.0,0.0,1.0
06037650604,2020,0.0,0.0,0.0,1.0
06037650606,2020,0.0,0.0,0.0,1.0
06037651201,2020,0.0,0.0,0.0,1.0
06037651302,2020,0.0,0.0,0.0,1.0
06037670101,2020,0.0,0.0,0.0,1.0
06037670102,2020,0.0,0.0,0.0,2.0
06037670417,2020,0.0,0.0,0.0,1.0
06037700400,2020,0.0,0.0,0.0,1.0
06037700801,2020,0.0,0.0,0.0,1.0
06037700901,2020,0.0,0.0,0.0,1.0
06037701201,2020,0.0,0.0,0.0,1.0
06037800204,2020,0.0,0.0,0.0,1.0
06037800335,2020,0.0,0.0,0.0,1.0
06037800410,2020,0.0,0.0,0.0,1.0
06037900611,2020,0.0,0.0,0.0,1.0
06037900806,2020,0.0,0.0,0.0,1.0
06037901003,2020,0.0,0.0,0.0,1.0
06037901010,2020,0.0,0.0,0.0,3.0
06037910210,2020,0.0,0.0,0.0,1.0
06037910214,2020,0.0,0.0,0.0,1.0
06037910216,2020,0.0,0.0,0.0,1.0
06037910302,2020,0.0,0.0,0.0,1.0
06037910605,2020,0.0,0.0,0.0,1.0
06037910607,2020,0.0,0.0,0.0,1.0
06037910718,2020,0.0,0.0,0.0,1.0
06037910814,2020,0.0,0.0,0.0,1.0
06037920013,2020,0.0,0.0,0.0,1.0
06037920020,2020,0.0,0.0,0.0,1.0
06037920031,2020,0.0,0.0,0.0,1.0
06037920035,2020,0.0,0.0,0.0,1.0
06037920042,2020,0.0,0.0,0.0,2.0
06037920048,2020,0.0,0.0,0.0,1.0
06037920104,2020,0.0,0.0,0.0,1.0
06037920118,2020,0.0,0.0,0.0,1.0
06037920119,2020,0.0,0.0,0.0,1.0
06037920331,2020,0.0,0.0,0.0,1.0
06037920338,2020,0.0,0.0,0.0,1.0
06041102203,2020,0.0,0.0,0.0,1.0
06041103100,2020,0.0,0.0,0.0,1.0
06041103200,2020,0.0,0.0,0.0,1.0
06041104102,2020,0.0,0.0,0.0,1.0
06041112100,2020,0.0,0.0,0.0,1.0
06041119201,2020,0.0,0.0,0.0,1.0
06041121100,2020,0.0,0.0,0.0,1.0
06041121200,2020,0.0,0.0,0.0,1.0
06041123000,2020,0.0,0.0,0.0,1.0
06041127000,2020,0.0,0.0,0.0,1.0
06041128200,2020,0.0,0.0,0.0,1.0
06043000302,2020,0.0,0.0,0.0,1.0
06045011004,2020,0.0,0.0,0.0,1.0
06047000702,2020,0.0,0.0,0.0,1.0
06047001401,2020,0.0,0.0,0.0,1.0
06047002002,2020,0.0,0.0,0.0,1.0
06047002204,2020,0.0,0.0,0.0,1.0
06051000102,2020,0.0,0.0,0.0,1.0
06053000200,2020,0.0,0.0,0.0,1.0
06053000900,2020,0.0,0.0,0.0,1.0
06053010102,2020,0.0,0.0,0.0,1.0
06053010501,2020,0.0,0.0,0.0,1.0
06053010504,2020,0.0,0.0,0.0,1.0
06053011202,2020,0.0,0.0,0.0,1.0
06053011302,2020,0.0,0.0,0.0,1.0
06053011604,2020,0.0,0.0,0.0,1.0
06053012503,2020,0.0,0.0,0.0,1.0
06053012800,2020,0.0,0.0,0.0,1.0
06053014104,2020,0.0,0.0,0.0,1.0
06053014109,2020,0.0,0.0,0.0,1.0
06055200504,2020,0.0,0.0,0.0,1.0
06055200703,2020,0.0,0.0,0.0,1.0
06057000401,2020,0.0,0.0,0.0,1.0
06057000602,2020,0.0,0.0,0.0,1.0
06057000701,2020,0.0,0.0,0.0,1.0
06059001403,2020,0.0,0.0,0.0,1.0
06059001404,2020,0.0,0.0,0.0,1.0
06059001704,2020,0.0,0.0,0.0,1.0
06059001708,2020,0.0,0.0,0.0,1.0
06059001903,2020,0.0,0.0,0.0,1.0
06059011503,2020,0.0,0.0,0.0,1.0
06059011601,2020,0.0,0.0,0.0,2.0
06059011707,2020,0.0,0.0,0.0,1.0
06059011715,2020,0.0,0.0,0.0,1.0
06059011716,2020,0.0,0.0,0.0,1.0
06059011722,2020,0.0,0.0,0.0,1.0
06059021802,2020,0.0,0.0,0.0,1.0
06059021814,2020,0.0,0.0,0.0,1.0
06059021826,2020,0.0,0.0,0.0,1.0
06059021830,2020,0.0,0.0,0.0,1.0
06059021912,2020,0.0,0.0,0.0,1.0
06059021921,2020,0.0,0.0,0.0,1.0
06059021923,2020,0.0,0.0,0.0,2.0
06059032032,2020,0.0,0.0,0.0,1.0
06059032035,2020,0.0,0.0,0.0,1.0
06059032051,2020,0.0,0.0,0.0,1.0
06059032054,2020,0.0,0.0,0.0,1.0
06059032058,2020,0.0,0.0,0.0,1.0
06059032062,2020,0.0,0.0,0.0,1.0
06059042108,2020,0.0,0.0,0.0,1.0
06059042206,2020,0.0,0.0,0.0,1.0
06059042330,2020,0.0,0.0,0.0,1.0
06059042332,2020,0.0,0.0,0.0,1.0
06059052417,2020,0.0,0.0,0.0,1.0
06059052423,2020,0.0,0.0,0.0,1.0
06059052427,2020,0.0,0.0,0.0,1.0
06059052430,2020,0.0,0.0,0.0,1.0
06059052432,2020,0.0,0.0,0.0,2.0
06059052433,2020,0.0,0.0,0.0,3.0
06059052436,2020,0.0,0.0,0.0,1.0
06059052438,2020,0.0,0.0,0.0,1.0
06059052505,2020,0.0,0.0,0.0,1.0
06059052526,2020,0.0,0.0,0.0,1.0
06059062610,2020,0.0,0.0,0.0,1.0
06059062619,2020,0.0,0.0,0.0,1.0
06059062620,2020,0.0,0.0,0.0,1.0
06059062622,2020,0.0,0.0,0.0,2.0
06059062629,2020,0.0,0.0,0.0,1.0
06059062635,2020,0.0,0.0,0.0,1.0
06059062638,2020,0.0,0.0,0.0,1.0
06059062640,2020,0.0,0.0,0.0,1.0
06059062651,2020,0.0,0.0,0.0,2.0
06059062652,2020,0.0,0.0,0.0,1.0
06059062653,2020,0.0,0.0,0.0,1.0
06059063006,2020,0.0,0.0,0.0,1.0
06059063007,2020,0.0,0.0,0.0,1.0
06059063202,2020,0.0,0.0,0.0,2.0
06059063500,2020,0.0,0.0,0.0,1.0
06059063604,2020,0.0,0.0,0.0,1.0
06059063803,2020,0.0,0.0,0.0,1.0
06059063908,2020,0.0,0.0,0.0,1.0
06059074004,2020,0.0,0.0,0.0,1.0
06059074006,2020,0.0,0.0,0.0,1.0
06059074107,2020,0.0,0.0,0.0,1.0
06059074109,2020,0.0,0.0,0.0,1.0
06059074408,2020,0.0,0.0,0.0,1.0
06059075404,2020,0.0,0.0,0.0,1.0
06059075504,2020,0.0,0.0,0.0,1.0
06059075507,2020,0.0,0.0,0.0,2.0
06059075516,2020,0.0,0.0,0.0,1.0
06059075517,2020,0.0,0.0,0.0,1.0
06059075603,2020,0.0,0.0,0.0,1.0
06059075606,2020,0.0,0.0,0.0,1.0
06059075607,2020,0.0,0.0,0.0,1.0
06059075702,2020,0.0,0.0,0.0,1.0
06059075806,2020,0.0,0.0,0.0,1.0
06059075807,2020,0.0,0.0,0.0,1.0
06059075809,2020,0.0,0.0,0.0,1.0
06059076001,2020,0.0,0.0,0.0,1.0
06059076204,2020,0.0,0.0,0.0,1.0
06059076205,2020,0.0,0.0,0.0,1.0
06059086901,2020,0.0,0.0,0.0,1.0
06059087401,2020,0.0,0.0,0.0,1.0
06059087404,2020,0.0,0.0,0.0,1.0
06059087805,2020,0.0,0.0,0.0,1.0
06059088105,2020,0.0,0.0,0.0,1.0
06059088106,2020,0.0,0.0,0.0,2.0
06059088202,2020,0.0,0.0,0.0,1.0
06059088302,2020,0.0,0.0,0.0,1.0
06059088403,2020,0.0,0.0,0.0,1.0
06059099203,2020,0.0,0.0,0.0,1.0
06059099224,2020,0.0,0.0,0.0,1.0
06059099227,2020,0.0,0.0,0.0,1.0
06059099237,2020,0.0,0.0,0.0,1.0
06059099238,2020,0.0,0.0,0.0,1.0
06059099240,2020,0.0,0.0,0.0,2.0
06059099244,2020,0.0,0.0,0.0,1.0
06059099308,2020,0.0,0.0,0.0,1.0
06059099408,2020,0.0,0.0,0.0,1.0
06059099416,2020,0.0,0.0,0.0,1.0
06059099510,2020,0.0,0.0,0.0,1.0
06059099605,2020,0.0,0.0,0.0,1.0
06059099702,2020,0.0,0.0,0.0,2.0
06059099902,2020,0.0,0.0,0.0,2.0
06059110005,2020,0.0,0.0,0.0,1.0
06059110007,2020,0.0,0.0,0.0,1.0
06059110015,2020,0.0,0.0,0.0,1.0
06059110110,2020,0.0,0.0,0.0,2.0
06059110201,2020,0.0,0.0,0.0,2.0
06059110203,2020,0.0,0.0,0.0,1.0
06059110301,2020,0.0,0.0,0.0,2.0
06059110302,2020,0.0,0.0,0.0,3.0
06059110401,2020,0.0,0.0,0.0,1.0
06059110500,2020,0.0,0.0,0.0,2.0
06061020200,2020,0.0,0.0,0.0,1.0
06061020604,2020,0.0,0.0,0.0,1.0
06061021034,2020,0.0,0.0,0.0,1.0
06061021044,2020,0.0,0.0,0.0,1.0
06061021106,2020,0.0,0.0,0.0,1.0
06061021123,2020,0.0,0.0,0.0,1.0
06061021401,2020,0.0,0.0,0.0,1.0
06061023100,2020,0.0,0.0,0.0,1.0
06065030502,2020,0.0,0.0,0.0,1.0
06065040405,2020,0.0,0.0,0.0,1.0
06065040609,2020,0.0,0.0,0.0,1.0
06065040901,2020,0.0,0.0,0.0,1.0
06065041403,2020,0.0,0.0,0.0,1.0
06065041407,2020,0.0,0.0,0.0,1.0
06065041415,2020,0.0,0.0,0.0,1.0
06065041703,2020,0.0,0.0,0.0,1.0
06065041803,2020,0.0,0.0,0.0,1.0
06065042004,2020,0.0,0.0,0.0,1.0
06065042015,2020,0.0,0.0,0.0,2.0
06065042507,2020,0.0,0.0,0.0,1.0
06065042523,2020,0.0,0.0,0.0,1.0
06065042629,2020,0.0,0.0,0.0,1.0
06065042714,2020,0.0,0.0,0.0,1.0
06065042717,2020,0.0,0.0,0.0,1.0
06065042728,2020,0.0,0.0,0.0,1.0
06065042739,2020,0.0,0.0,0.0,1.0
