geoid,rhoH_2020,rhoH_2021,drhoH,rhoW_2020,rhoW_2021,drhoW,In_2020,In_2021,dIn,Out_2020,lat,lon,county
04013319906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013320007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013420104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013420107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04013
04013420112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013420113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013420206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013420214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04013
04013420705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013420707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013420708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013421002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013421302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04013
04013421304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013421601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013421602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013421902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04013
04013422609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04013
04013422648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013422650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013523006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04013
04013523007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013610201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013610302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013610500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04013
04013610800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013612200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013613000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013613500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013613601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013613800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013613900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04013
04013614200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013614400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013614500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013615700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013616900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013618400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013618900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013619000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013619200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013619500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013723304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013723306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04013
04013810100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013810700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013811200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013811600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013812300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04013
04013812400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013813000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013813200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04013
04013813800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013814100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013814400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013814802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04013
04013814900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013815202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013815203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013815401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013816002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04013
04013816100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013816301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04013941000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04013
04015951403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04015
04015951602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04015
04015952400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04015
04015952600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04015
04015952701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04015
04015953302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04015
04015953603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04015
04015953901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04015
04015954802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04015
04015954900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04015
04015955001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04015
04019000600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019001600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019001801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019001900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019002704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019003302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019003303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019003504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019003903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04019
04019004645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04019004726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04019
04021000212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04021
04021000216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04021
04021000226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04021
04021000321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04021
04021000804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04021
04021000903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04021
04021001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04021
04021001309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04021
04021001310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04021
04021001704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04021
04021002001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04021
04021941402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04021
04023966101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04023
04023966108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04023
04023966109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04023
04025000613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04025
04025001105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,04025
04025001201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04025
04025001703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04025
04025001801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04025
04025002002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04025
04027000907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04027
04027000908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04027
04027011107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04027
04027011407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04027
04027011801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,04027
05001480200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05001
05001480300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05001
05003960600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05003
05005950400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05005
05007020206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05007
05007020304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05007
05007020305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05007
05007020501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05007
05007020606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05007
05007020608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05007
05007020904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05007
05007021306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,05007
05009790501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05009
05011950200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05011
05013480100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,05013
05015950302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05015
05017080100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05017
05023480100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05023
05023480400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05023
05025970100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05025
05029950300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05029
05031000401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05031
05031000501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05031
05031000601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05031
05031000804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05031
05033020207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05033
05043490100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,05043
05043490500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05043
05045030103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05045
05045031101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05045
05047950100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05047
05051011101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05051
05051011102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05051
05051011300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,05051
05051011400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05051
05051011901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05051
05053470300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05053
05053470401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05053
05055480300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05055
05055480601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05055
05059020200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05059
05059020701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05059
05061950300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05061
05063490200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05063
05069000303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05069
05069001401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05069
05069001502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05069
05069002103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05069
05075470502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,05075
05081030103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05081
05085020102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05085
05085020302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05085
05087960100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05087
05089960302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05089
05091020100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05091
05091020901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05091
05093010802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05093
05093011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05093
05099090200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05099
05103950600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,05103
05105952700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05105
05109953300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05109
05109953500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05109
05113950100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05113
05117460100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05117
05119003703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05119
05119003712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05119
05119004202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05119
05119004205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05119
05119004214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05119
05119004228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05119
05119004600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05119
05121960301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05121
05123960201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05123
05125010301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05125
05131000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05131
05131000300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05131
05131001101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05131
05131001308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05131
05131010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05131
05133080100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05133
05139950200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05139
05143010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05143
05143010401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05143
05143010405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,05143
05143010513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05143
05143010517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05143
05143010602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05143
05143011104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05143
05143011200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05143
05145070200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05145
05145070300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05145
05145070902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05145
05145071002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,05145
06001400400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001401700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001403100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001404600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001405401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001405500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001407000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001407500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001408600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001409700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001421200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001422100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001422400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001423300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,06001
06001423700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001423800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001423901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001426200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
06001427300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,06001
