geoid,rhoH_2020,rhoH_2021,drhoH,rhoW_2020,rhoW_2021,drhoW,In_2020,In_2021,dIn,Out_2020
04013422630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013422637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013422642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
04013422648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013422650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013523006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
04013523007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013610201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013610302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013610500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
04013610800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013612200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013613000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013613500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013613601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013613800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013613900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
04013614200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013614400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013614500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013615700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013616900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013618400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013618900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013619000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013619200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013619500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013723304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013723306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
04013810100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013810700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013811200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013811600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013812300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
04013812400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013813000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013813200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
04013813800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013814100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013814400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013814802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
04013814900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013815202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013815203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013815401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013816002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
04013816100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013816301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04013941000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04015951403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04015951602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04015952400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04015952600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04015952701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04015953302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04015953603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04015953901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04015954802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04015954900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04015955001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019000600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019001600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019001801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019001900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019002704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019003302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019003303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019003504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019003903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
04019004645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04019004726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04021000212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04021000216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04021000226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
04021000321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04021000804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04021000903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04021001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04021001309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04021001310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04021001704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04021002001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04021941402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04023966101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04023966108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04023966109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04025000613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
04025001105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
04025001201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04025001703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04025001801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04025002002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04027000907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04027000908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04027011107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04027011407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
04027011801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05001480200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05001480300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05003960600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05005950400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05007020206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05007020304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05007020305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05007020501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05007020606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05007020608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05007020904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05007021306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
05009790501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05011950200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05013480100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
05015950302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05017080100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05023480100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05023480400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05025970100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05029950300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05031000401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05031000501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05031000601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05031000804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05033020207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05043490100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
05043490500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05045030103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05045031101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05047950100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05051011101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05051011102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05051011300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
05051011400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05051011901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05053470300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05053470401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05055480300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05055480601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05059020200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05059020701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05061950300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05063490200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05069000303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05069001401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05069001502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05069002103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05075470502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
05081030103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05085020102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05085020302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05087960100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05089960302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05091020100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05091020901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05093010802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05093011000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05099090200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05103950600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
05105952700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05109953300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05109953500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05113950100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05117460100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05119003703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05119003712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05119004202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05119004205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05119004214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05119004228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05119004600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05121960301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05123960201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05125010301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05131000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05131000300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05131001101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05131001308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05131010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05133080100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05139950200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05143010108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05143010401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05143010405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
05143010513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05143010517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05143010602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05143011104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05143011200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05145070200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05145070300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05145070902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
05145071002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001400400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001401700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001403100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001404600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001405401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001405500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001407000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001407500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001408600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001409700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001421200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001422100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001422400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001423300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
06001423700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001423800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001423901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001426200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001427300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001428200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
06001428302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001428400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001428700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001430102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001430400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001430600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
06001430800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001431200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001432200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001432300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001432800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001433500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001433600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001433700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001434000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
06001435102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001435103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001436100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001436402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001436403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001436700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001438000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001440304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001441100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
06001441301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001441402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001441602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
06001441921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001441926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001441928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001442100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001442302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001442400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001442700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001443104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001443200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001444400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001444602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
06001450102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
06001450200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001450502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001450606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001451102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001451201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001451202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06001451601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
06005000301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06007001601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06007003002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06007003600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06009000222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06009000501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06011000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06011000200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06013304001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06013307205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
06013314102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06013315000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06013325000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06013333101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06013336101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
