geoid,year,rho_H,rho_W,In,Out,lat,lon,county
05055480300,2020,0.0,0.0,0.0,1.0,,,05055
05055480601,2020,0.0,0.0,0.0,1.0,,,05055
05059020200,2020,0.0,0.0,0.0,1.0,,,05059
05059020701,2020,0.0,0.0,0.0,1.0,,,05059
05061950300,2020,0.0,0.0,0.0,1.0,,,05061
05063490200,2020,0.0,0.0,0.0,1.0,,,05063
05069000303,2020,0.0,0.0,0.0,1.0,,,05069
05069001401,2020,0.0,0.0,0.0,1.0,,,05069
05069001502,2020,0.0,0.0,0.0,1.0,,,05069
05069002103,2020,0.0,0.0,0.0,1.0,,,05069
05075470502,2020,0.0,0.0,0.0,2.0,,,05075
05081030103,2020,0.0,0.0,0.0,1.0,,,05081
05085020102,2020,0.0,0.0,0.0,1.0,,,05085
05085020302,2020,0.0,0.0,0.0,1.0,,,05085
05087960100,2020,0.0,0.0,0.0,1.0,,,05087
05089960302,2020,0.0,0.0,0.0,1.0,,,05089
05091020100,2020,0.0,0.0,0.0,1.0,,,05091
05091020901,2020,0.0,0.0,0.0,1.0,,,05091
05093010802,2020,0.0,0.0,0.0,1.0,,,05093
05093011000,2020,0.0,0.0,0.0,1.0,,,05093
05099090200,2020,0.0,0.0,0.0,1.0,,,05099
05103950600,2020,0.0,0.0,0.0,2.0,,,05103
05105952700,2020,0.0,0.0,0.0,1.0,,,05105
05109953300,2020,0.0,0.0,0.0,1.0,,,05109
05109953500,2020,0.0,0.0,0.0,1.0,,,05109
05113950100,2020,0.0,0.0,0.0,1.0,,,05113
05117460100,2020,0.0,0.0,0.0,1.0,,,05117
05119003703,2020,0.0,0.0,0.0,1.0,,,05119
05119003712,2020,0.0,0.0,0.0,1.0,,,05119
05119004202,2020,0.0,0.0,0.0,1.0,,,05119
05119004205,2020,0.0,0.0,0.0,1.0,,,05119
05119004214,2020,0.0,0.0,0.0,1.0,,,05119
05119004228,2020,0.0,0.0,0.0,1.0,,,05119
05119004600,2020,0.0,0.0,0.0,1.0,,,05119
05121960301,2020,0.0,0.0,0.0,1.0,,,05121
05123960201,2020,0.0,0.0,0.0,1.0,,,05123
05125010301,2020,0.0,0.0,0.0,1.0,,,05125
05131000100,2020,0.0,0.0,0.0,1.0,,,05131
05131000300,2020,0.0,0.0,0.0,1.0,,,05131
05131001101,2020,0.0,0.0,0.0,1.0,,,05131
05131001308,2020,0.0,0.0,0.0,1.0,,,05131
05131010101,2020,0.0,0.0,0.0,1.0,,,05131
05133080100,2020,0.0,0.0,0.0,1.0,,,05133
05139950200,2020,0.0,0.0,0.0,1.0,,,05139
05143010108,2020,0.0,0.0,0.0,1.0,,,05143
05143010401,2020,0.0,0.0,0.0,1.0,,,05143
05143010405,2020,0.0,0.0,0.0,3.0,,,05143
05143010513,2020,0.0,0.0,0.0,1.0,,,05143
05143010517,2020,0.0,0.0,0.0,1.0,,,05143
05143010602,2020,0.0,0.0,0.0,1.0,,,05143
05143011104,2020,0.0,0.0,0.0,1.0,,,05143
05143011200,2020,0.0,0.0,0.0,1.0,,,05143
05145070200,2020,0.0,0.0,0.0,1.0,,,05145
05145070300,2020,0.0,0.0,0.0,1.0,,,05145
05145070902,2020,0.0,0.0,0.0,1.0,,,05145
05145071002,2020,0.0,0.0,0.0,1.0,,,05145
06001400400,2020,0.0,0.0,0.0,1.0,,,06001
06001401700,2020,0.0,0.0,0.0,1.0,,,06001
06001403100,2020,0.0,0.0,0.0,1.0,,,06001
06001404600,2020,0.0,0.0,0.0,1.0,,,06001
06001405401,2020,0.0,0.0,0.0,1.0,,,06001
06001405500,2020,0.0,0.0,0.0,1.0,,,06001
06001407000,2020,0.0,0.0,0.0,1.0,,,06001
06001407500,2020,0.0,0.0,0.0,1.0,,,06001
06001408600,2020,0.0,0.0,0.0,1.0,,,06001
06001409700,2020,0.0,0.0,0.0,1.0,,,06001
06001421200,2020,0.0,0.0,0.0,1.0,,,06001
06001422100,2020,0.0,0.0,0.0,1.0,,,06001
06001422400,2020,0.0,0.0,0.0,1.0,,,06001
06001423300,2020,0.0,0.0,0.0,2.0,,,06001
06001423700,2020,0.0,0.0,0.0,1.0,,,06001
06001423800,2020,0.0,0.0,0.0,1.0,,,06001
06001423901,2020,0.0,0.0,0.0,1.0,,,06001
06001426200,2020,0.0,0.0,0.0,1.0,,,06001
06001427300,2020,0.0,0.0,0.0,1.0,,,06001
06001428200,2020,0.0,0.0,0.0,4.0,,,06001
06001428302,2020,0.0,0.0,0.0,1.0,,,06001
06001428400,2020,0.0,0.0,0.0,1.0,,,06001
06001428700,2020,0.0,0.0,0.0,1.0,,,06001
06001430102,2020,0.0,0.0,0.0,1.0,,,06001
06001430400,2020,0.0,0.0,0.0,1.0,,,06001
06001430600,2020,0.0,0.0,0.0,2.0,,,06001
06001430800,2020,0.0,0.0,0.0,1.0,,,06001
06001431200,2020,0.0,0.0,0.0,1.0,,,06001
06001432200,2020,0.0,0.0,0.0,1.0,,,06001
06001432300,2020,0.0,0.0,0.0,1.0,,,06001
06001432800,2020,0.0,0.0,0.0,1.0,,,06001
06001433500,2020,0.0,0.0,0.0,1.0,,,06001
06001433600,2020,0.0,0.0,0.0,1.0,,,06001
06001433700,2020,0.0,0.0,0.0,1.0,,,06001
06001434000,2020,0.0,0.0,0.0,2.0,,,06001
06001435102,2020,0.0,0.0,0.0,1.0,,,06001
06001435103,2020,0.0,0.0,0.0,1.0,,,06001
06001436100,2020,0.0,0.0,0.0,1.0,,,06001
06001436402,2020,0.0,0.0,0.0,1.0,,,06001
06001436403,2020,0.0,0.0,0.0,1.0,,,06001
06001436700,2020,0.0,0.0,0.0,1.0,,,06001
06001438000,2020,0.0,0.0,0.0,1.0,,,06001
06001440304,2020,0.0,0.0,0.0,1.0,,,06001
06001441100,2020,0.0,0.0,0.0,2.0,,,06001
06001441301,2020,0.0,0.0,0.0,1.0,,,06001
06001441402,2020,0.0,0.0,0.0,1.0,,,06001
06001441602,2020,0.0,0.0,0.0,3.0,,,06001
06001441921,2020,0.0,0.0,0.0,1.0,,,06001
06001441926,2020,0.0,0.0,0.0,1.0,,,06001
06001441928,2020,0.0,0.0,0.0,1.0,,,06001
06001442100,2020,0.0,0.0,0.0,1.0,,,06001
06001442302,2020,0.0,0.0,0.0,1.0,,,06001
06001442400,2020,0.0,0.0,0.0,1.0,,,06001
06001442700,2020,0.0,0.0,0.0,1.0,,,06001
06001443104,2020,0.0,0.0,0.0,1.0,,,06001
06001443200,2020,0.0,0.0,0.0,1.0,,,06001
06001444400,2020,0.0,0.0,0.0,1.0,,,06001
06001444602,2020,0.0,0.0,0.0,2.0,,,06001
06001450102,2020,0.0,0.0,0.0,2.0,,,06001
06001450200,2020,0.0,0.0,0.0,1.0,,,06001
06001450502,2020,0.0,0.0,0.0,1.0,,,06001
06001450606,2020,0.0,0.0,0.0,1.0,,,06001
06001451102,2020,0.0,0.0,0.0,1.0,,,06001
06001451201,2020,0.0,0.0,0.0,1.0,,,06001
06001451202,2020,0.0,0.0,0.0,1.0,,,06001
06001451601,2020,0.0,0.0,0.0,2.0,,,06001
06005000301,2020,0.0,0.0,0.0,1.0,,,06005
06007001601,2020,0.0,0.0,0.0,1.0,,,06007
06007003002,2020,0.0,0.0,0.0,1.0,,,06007
06007003600,2020,0.0,0.0,0.0,1.0,,,06007
06009000222,2020,0.0,0.0,0.0,1.0,,,06009
06009000501,2020,0.0,0.0,0.0,1.0,,,06009
06011000100,2020,0.0,0.0,0.0,1.0,,,06011
06011000200,2020,0.0,0.0,0.0,1.0,,,06011
06013304001,2020,0.0,0.0,0.0,1.0,,,06013
06013307205,2020,0.0,0.0,0.0,2.0,,,06013
06013314102,2020,0.0,0.0,0.0,1.0,,,06013
06013315000,2020,0.0,0.0,0.0,1.0,,,06013
06013325000,2020,0.0,0.0,0.0,1.0,,,06013
06013333101,2020,0.0,0.0,0.0,1.0,,,06013
06013336101,2020,0.0,0.0,0.0,1.0,,,06013
06013338203,2020,0.0,0.0,0.0,1.0,,,06013
06013338302,2020,0.0,0.0,0.0,1.0,,,06013
06013343001,2020,0.0,0.0,0.0,1.0,,,06013
06013343002,2020,0.0,0.0,0.0,1.0,,,06013
06013343003,2020,0.0,0.0,0.0,1.0,,,06013
06013345103,2020,0.0,0.0,0.0,1.0,,,06013
06013345116,2020,0.0,0.0,0.0,1.0,,,06013
06013345203,2020,0.0,0.0,0.0,2.0,,,06013
06013346205,2020,0.0,0.0,0.0,1.0,,,06013
06013353001,2020,0.0,0.0,0.0,1.0,,,06013
06013353002,2020,0.0,0.0,0.0,1.0,,,06013
06013355307,2020,0.0,0.0,0.0,1.0,,,06013
06013355308,2020,0.0,0.0,0.0,1.0,,,06013
06013356002,2020,0.0,0.0,0.0,1.0,,,06013
06013359203,2020,0.0,0.0,0.0,1.0,,,06013
06013369002,2020,0.0,0.0,0.0,1.0,,,06013
06013374000,2020,0.0,0.0,0.0,1.0,,,06013
06013381000,2020,0.0,0.0,0.0,1.0,,,06013
06013392202,2020,0.0,0.0,0.0,1.0,,,06013
06013392300,2020,0.0,0.0,0.0,1.0,,,06013
06015000106,2020,0.0,0.0,0.0,1.0,,,06015
06015000107,2020,0.0,0.0,0.0,1.0,,,06015
06015000202,2020,0.0,0.0,0.0,1.0,,,06015
06017030605,2020,0.0,0.0,0.0,1.0,,,06017
06017030709,2020,0.0,0.0,0.0,1.0,,,06017
06017030711,2020,0.0,0.0,0.0,1.0,,,06017
06017030807,2020,0.0,0.0,0.0,1.0,,,06017
06017030901,2020,0.0,0.0,0.0,1.0,,,06017
06017031000,2020,0.0,0.0,0.0,2.0,,,06017
06017031100,2020,0.0,0.0,0.0,1.0,,,06017
06017031800,2020,0.0,0.0,0.0,1.0,,,06017
06019000100,2020,0.0,0.0,0.0,1.0,,,06019
06019002000,2020,0.0,0.0,0.0,1.0,,,06019
06019002903,2020,0.0,0.0,0.0,1.0,,,06019
06019002906,2020,0.0,0.0,0.0,1.0,,,06019
06019003102,2020,0.0,0.0,0.0,1.0,,,06019
06019003811,2020,0.0,0.0,0.0,1.0,,,06019
06019004211,2020,0.0,0.0,0.0,1.0,,,06019
06019004410,2020,0.0,0.0,0.0,1.0,,,06019
06019005405,2020,0.0,0.0,0.0,1.0,,,06019
06019005410,2020,0.0,0.0,0.0,1.0,,,06019
06019005504,2020,0.0,0.0,0.0,1.0,,,06019
06019005505,2020,0.0,0.0,0.0,1.0,,,06019
06019005507,2020,0.0,0.0,0.0,1.0,,,06019
06019005520,2020,0.0,0.0,0.0,1.0,,,06019
06019006302,2020,0.0,0.0,0.0,2.0,,,06019
06019006409,2020,0.0,0.0,0.0,1.0,,,06019
06019006411,2020,0.0,0.0,0.0,1.0,,,06019
06019008304,2020,0.0,0.0,0.0,1.0,,,06019
06021010102,2020,0.0,0.0,0.0,2.0,,,06021
06021010402,2020,0.0,0.0,0.0,1.0,,,06021
06023010800,2020,0.0,0.0,0.0,1.0,,,06023
06025011001,2020,0.0,0.0,0.0,1.0,,,06025
06025011801,2020,0.0,0.0,0.0,1.0,,,06025
06029000106,2020,0.0,0.0,0.0,1.0,,,06029
06029002402,2020,0.0,0.0,0.0,1.0,,,06029
06029002502,2020,0.0,0.0,0.0,1.0,,,06029
06029002822,2020,0.0,0.0,0.0,1.0,,,06029
06029002823,2020,0.0,0.0,0.0,1.0,,,06029
06029003124,2020,0.0,0.0,0.0,1.0,,,06029
06029003131,2020,0.0,0.0,0.0,1.0,,,06029
06029003215,2020,0.0,0.0,0.0,1.0,,,06029
06029003500,2020,0.0,0.0,0.0,1.0,,,06029
06029003600,2020,0.0,0.0,0.0,1.0,,,06029
06029005410,2020,0.0,0.0,0.0,1.0,,,06029
06029006202,2020,0.0,0.0,0.0,1.0,,,06029
06029006600,2020,0.0,0.0,0.0,1.0,,,06029
06031000100,2020,0.0,0.0,0.0,1.0,,,06031
06031000200,2020,0.0,0.0,0.0,1.0,,,06031
06031000901,2020,0.0,0.0,0.0,1.0,,,06031
06031001003,2020,0.0,0.0,0.0,1.0,,,06031
06031980000,2020,0.0,0.0,0.0,1.0,,,06031
06031980100,2020,0.0,0.0,0.0,1.0,,,06031
06033000501,2020,0.0,0.0,0.0,1.0,,,06033
06035040400,2020,0.0,0.0,0.0,1.0,,,06035
06037101400,2020,0.0,0.0,0.0,1.0,,,06037
06037103102,2020,0.0,0.0,0.0,1.0,,,06037
06037104701,2020,0.0,0.0,0.0,1.0,,,06037
06037106111,2020,0.0,0.0,0.0,1.0,,,06037
06037106406,2020,0.0,0.0,0.0,1.0,,,06037
06037106510,2020,0.0,0.0,0.0,1.0,,,06037
06037108202,2020,0.0,0.0,0.0,1.0,,,06037
06037109800,2020,0.0,0.0,0.0,1.0,,,06037
06037111204,2020,0.0,0.0,0.0,1.0,,,06037
06037113425,2020,0.0,0.0,0.0,1.0,,,06037
06037115104,2020,0.0,0.0,0.0,1.0,,,06037
06037115202,2020,0.0,0.0,0.0,1.0,,,06037
06037117101,2020,0.0,0.0,0.0,1.0,,,06037
06037117201,2020,0.0,0.0,0.0,1.0,,,06037
06037120010,2020,0.0,0.0,0.0,1.0,,,06037
06037120300,2020,0.0,0.0,0.0,1.0,,,06037
06037120400,2020,0.0,0.0,0.0,1.0,,,06037
06037121010,2020,0.0,0.0,0.0,1.0,,,06037
06037121801,2020,0.0,0.0,0.0,1.0,,,06037
06037121900,2020,0.0,0.0,0.0,1.0,,,06037
06037123204,2020,0.0,0.0,0.0,1.0,,,06037
06037123304,2020,0.0,0.0,0.0,1.0,,,06037
06037123510,2020,0.0,0.0,0.0,1.0,,,06037
06037123602,2020,0.0,0.0,0.0,1.0,,,06037
06037124000,2020,0.0,0.0,0.0,1.0,,,06037
06037124903,2020,0.0,0.0,0.0,1.0,,,06037
06037125310,2020,0.0,0.0,0.0,1.0,,,06037
06037127605,2020,0.0,0.0,0.0,1.0,,,06037
06037127803,2020,0.0,0.0,0.0,1.0,,,06037
06037127804,2020,0.0,0.0,0.0,1.0,,,06037
06037128801,2020,0.0,0.0,0.0,1.0,,,06037
06037131300,2020,0.0,0.0,0.0,1.0,,,06037
06037131701,2020,0.0,0.0,0.0,1.0,,,06037
06037133000,2020,0.0,0.0,0.0,1.0,,,06037
06037134306,2020,0.0,0.0,0.0,1.0,,,06037
06037134421,2020,0.0,0.0,0.0,1.0,,,06037
06037134710,2020,0.0,0.0,0.0,1.0,,,06037
06037134720,2020,0.0,0.0,0.0,1.0,,,06037
06037137000,2020,0.0,0.0,0.0,1.0,,,06037
06037137302,2020,0.0,0.0,0.0,1.0,,,06037
06037137401,2020,0.0,0.0,0.0,1.0,,,06037
06037139600,2020,0.0,0.0,0.0,1.0,,,06037
06037141500,2020,0.0,0.0,0.0,1.0,,,06037
06037181600,2020,0.0,0.0,0.0,1.0,,,06037
06037185202,2020,0.0,0.0,0.0,1.0,,,06037
06037186100,2020,0.0,0.0,0.0,1.0,,,06037
06037188201,2020,0.0,0.0,0.0,1.0,,,06037
06037188300,2020,0.0,0.0,0.0,1.0,,,06037
06037189201,2020,0.0,0.0,0.0,1.0,,,06037
06037189903,2020,0.0,0.0,0.0,1.0,,,06037
06037189907,2020,0.0,0.0,0.0,1.0,,,06037
06037190401,2020,0.0,0.0,0.0,1.0,,,06037
06037190510,2020,0.0,0.0,0.0,1.0,,,06037
06037190520,2020,0.0,0.0,0.0,1.0,,,06037
06037190801,2020,0.0,0.0,0.0,1.0,,,06037
06037191203,2020,0.0,0.0,0.0,1.0,,,06037
06037191301,2020,0.0,0.0,0.0,1.0,,,06037
06037191901,2020,0.0,0.0,0.0,1.0,,,06037
06037192700,2020,0.0,0.0,0.0,1.0,,,06037
06037194101,2020,0.0,0.0,0.0,1.0,,,06037
06037194102,2020,0.0,0.0,0.0,2.0,,,06037
06037195202,2020,0.0,0.0,0.0,1.0,,,06037
06037195400,2020,0.0,0.0,0.0,1.0,,,06037
06037197300,2020,0.0,0.0,0.0,1.0,,,06037
06037197410,2020,0.0,0.0,0.0,1.0,,,06037
06037197700,2020,0.0,0.0,0.0,1.0,,,06037
06037199120,2020,0.0,0.0,0.0,1.0,,,06037
06037199300,2020,0.0,0.0,0.0,1.0,,,06037
06037203720,2020,0.0,0.0,0.0,1.0,,,06037
06037203800,2020,0.0,0.0,0.0,1.0,,,06037
06037206201,2020,0.0,0.0,0.0,1.0,,,06037
06037207902,2020,0.0,0.0,0.0,1.0,,,06037
06037208501,2020,0.0,0.0,0.0,1.0,,,06037
06037209401,2020,0.0,0.0,0.0,1.0,,,06037
06037211201,2020,0.0,0.0,0.0,1.0,,,06037
06037211803,2020,0.0,0.0,0.0,1.0,,,06037
06037211910,2020,0.0,0.0,0.0,1.0,,,06037
06037212502,2020,0.0,0.0,0.0,1.0,,,06037
06037212610,2020,0.0,0.0,0.0,1.0,,,06037
06037212800,2020,0.0,0.0,0.0,1.0,,,06037
06037213401,2020,0.0,0.0,0.0,1.0,,,06037
06037214504,2020,0.0,0.0,0.0,1.0,,,06037
06037214904,2020,0.0,0.0,0.0,1.0,,,06037
06037215101,2020,0.0,0.0,0.0,1.0,,,06037
06037216402,2020,0.0,0.0,0.0,1.0,,,06037
06037217002,2020,0.0,0.0,0.0,1.0,,,06037
06037218400,2020,0.0,0.0,0.0,1.0,,,06037
06037218800,2020,0.0,0.0,0.0,1.0,,,06037
06037219902,2020,0.0,0.0,0.0,1.0,,,06037
06037220000,2020,0.0,0.0,0.0,1.0,,,06037
06037221500,2020,0.0,0.0,0.0,1.0,,,06037
06037226002,2020,0.0,0.0,0.0,1.0,,,06037
06037228410,2020,0.0,0.0,0.0,1.0,,,06037
06037228600,2020,0.0,0.0,0.0,1.0,,,06037
06037228800,2020,0.0,0.0,0.0,1.0,,,06037
06037231901,2020,0.0,0.0,0.0,1.0,,,06037
06037234700,2020,0.0,0.0,0.0,1.0,,,06037
06037234800,2020,0.0,0.0,0.0,1.0,,,06037
06037237102,2020,0.0,0.0,0.0,1.0,,,06037
06037239601,2020,0.0,0.0,0.0,1.0,,,06037
06037239801,2020,0.0,0.0,0.0,1.0,,,06037
06037240600,2020,0.0,0.0,0.0,1.0,,,06037
06037240700,2020,0.0,0.0,0.0,1.0,,,06037
06037240800,2020,0.0,0.0,0.0,1.0,,,06037
06037240901,2020,0.0,0.0,0.0,1.0,,,06037
06037241001,2020,0.0,0.0,0.0,1.0,,,06037
06037241202,2020,0.0,0.0,0.0,1.0,,,06037
06037242600,2020,0.0,0.0,0.0,1.0,,,06037
06037264304,2020,0.0,0.0,0.0,1.0,,,06037
06037265203,2020,0.0,0.0,0.0,1.0,,,06037
06037265301,2020,0.0,0.0,0.0,1.0,,,06037
06037265304,2020,0.0,0.0,0.0,1.0,,,06037
06037265702,2020,0.0,0.0,0.0,1.0,,,06037
06037267503,2020,0.0,0.0,0.0,1.0,,,06037
06037269100,2020,0.0,0.0,0.0,1.0,,,06037
06037269700,2020,0.0,0.0,0.0,1.0,,,06037
06037272301,2020,0.0,0.0,0.0,1.0,,,06037
06037272302,2020,0.0,0.0,0.0,1.0,,,06037
06037273800,2020,0.0,0.0,0.0,1.0,,,06037
06037274202,2020,0.0,0.0,0.0,2.0,,,06037
06037275200,2020,0.0,0.0,0.0,1.0,,,06037
06037275605,2020,0.0,0.0,0.0,1.0,,,06037
06037276000,2020,0.0,0.0,0.0,1.0,,,06037
06037277000,2020,0.0,0.0,0.0,1.0,,,06037
06037295103,2020,0.0,0.0,0.0,1.0,,,06037
06037296220,2020,0.0,0.0,0.0,1.0,,,06037
06037296600,2020,0.0,0.0,0.0,2.0,,,06037
06037297001,2020,0.0,0.0,0.0,1.0,,,06037
06037297400,2020,0.0,0.0,0.0,1.0,,,06037
06037300301,2020,0.0,0.0,0.0,1.0,,,06037
06037300701,2020,0.0,0.0,0.0,1.0,,,06037
06037301000,2020,0.0,0.0,0.0,2.0,,,06037
06037301300,2020,0.0,0.0,0.0,1.0,,,06037
06037301400,2020,0.0,0.0,0.0,1.0,,,06037
06037301602,2020,0.0,0.0,0.0,3.0,,,06037
06037301802,2020,0.0,0.0,0.0,1.0,,,06037
06037301901,2020,0.0,0.0,0.0,1.0,,,06037
06037302003,2020,0.0,0.0,0.0,1.0,,,06037
06037310300,2020,0.0,0.0,0.0,1.0,,,06037
06037310601,2020,0.0,0.0,0.0,1.0,,,06037
06037310705,2020,0.0,0.0,0.0,1.0,,,06037
06037311300,2020,0.0,0.0,0.0,1.0,,,06037
06037311500,2020,0.0,0.0,0.0,2.0,,,06037
06037400304,2020,0.0,0.0,0.0,1.0,,,06037
06037400501,2020,0.0,0.0,0.0,1.0,,,06037
06037400801,2020,0.0,0.0,0.0,2.0,,,06037
06037401201,2020,0.0,0.0,0.0,1.0,,,06037
06037401203,2020,0.0,0.0,0.0,1.0,,,06037
06037401602,2020,0.0,0.0,0.0,1.0,,,06037
06037401707,2020,0.0,0.0,0.0,1.0,,,06037
06037401902,2020,0.0,0.0,0.0,1.0,,,06037
06037402601,2020,0.0,0.0,0.0,1.0,,,06037
06037402804,2020,0.0,0.0,0.0,1.0,,,06037
06037403402,2020,0.0,0.0,0.0,1.0,,,06037
06037404000,2020,0.0,0.0,0.0,1.0,,,06037
06037404301,2020,0.0,0.0,0.0,1.0,,,06037
06037405101,2020,0.0,0.0,0.0,1.0,,,06037
06037405302,2020,0.0,0.0,0.0,1.0,,,06037
06037405400,2020,0.0,0.0,0.0,1.0,,,06037
06037405900,2020,0.0,0.0,0.0,1.0,,,06037
06037406500,2020,0.0,0.0,0.0,3.0,,,06037
06037406702,2020,0.0,0.0,0.0,2.0,,,06037
06037408003,2020,0.0,0.0,0.0,1.0,,,06037
06037408133,2020,0.0,0.0,0.0,1.0,,,06037
06037408134,2020,0.0,0.0,0.0,1.0,,,06037
06037408402,2020,0.0,0.0,0.0,1.0,,,06037
06037408504,2020,0.0,0.0,0.0,1.0,,,06037
06037408624,2020,0.0,0.0,0.0,1.0,,,06037
06037408626,2020,0.0,0.0,0.0,1.0,,,06037
06037408707,2020,0.0,0.0,0.0,1.0,,,06037
06037408722,2020,0.0,0.0,0.0,1.0,,,06037
06037408800,2020,0.0,0.0,0.0,1.0,,,06037
06037430005,2020,0.0,0.0,0.0,1.0,,,06037
06037430724,2020,0.0,0.0,0.0,1.0,,,06037
06037431502,2020,0.0,0.0,0.0,1.0,,,06037
06037431600,2020,0.0,0.0,0.0,1.0,,,06037
06037431701,2020,0.0,0.0,0.0,1.0,,,06037
06037431800,2020,0.0,0.0,0.0,1.0,,,06037
06037433305,2020,0.0,0.0,0.0,1.0,,,06037
06037433306,2020,0.0,0.0,0.0,1.0,,,06037
06037433901,2020,0.0,0.0,0.0,1.0,,,06037
06037460301,2020,0.0,0.0,0.0,1.0,,,06037
06037460302,2020,0.0,0.0,0.0,1.0,,,06037
06037460501,2020,0.0,0.0,0.0,1.0,,,06037
06037461200,2020,0.0,0.0,0.0,1.0,,,06037
06037461501,2020,0.0,0.0,0.0,1.0,,,06037
06037461502,2020,0.0,0.0,0.0,1.0,,,06037
06037461901,2020,0.0,0.0,0.0,1.0,,,06037
06037462100,2020,0.0,0.0,0.0,1.0,,,06037
06037463103,2020,0.0,0.0,0.0,1.0,,,06037
06037463200,2020,0.0,0.0,0.0,1.0,,,06037
06037463800,2020,0.0,0.0,0.0,1.0,,,06037
06037464000,2020,0.0,0.0,0.0,1.0,,,06037
06037480400,2020,0.0,0.0,0.0,1.0,,,06037
06037481103,2020,0.0,0.0,0.0,1.0,,,06037
06037481201,2020,0.0,0.0,0.0,1.0,,,06037
06037481712,2020,0.0,0.0,0.0,1.0,,,06037
06037481713,2020,0.0,0.0,0.0,1.0,,,06037
06037482600,2020,0.0,0.0,0.0,2.0,,,06037
06037500100,2020,0.0,0.0,0.0,1.0,,,06037
06037501501,2020,0.0,0.0,0.0,1.0,,,06037
06037501802,2020,0.0,0.0,0.0,2.0,,,06037
06037502401,2020,0.0,0.0,0.0,1.0,,,06037
06037502402,2020,0.0,0.0,0.0,1.0,,,06037
06037502603,2020,0.0,0.0,0.0,1.0,,,06037
06037502700,2020,0.0,0.0,0.0,1.0,,,06037
06037503401,2020,0.0,0.0,0.0,1.0,,,06037
06037503501,2020,0.0,0.0,0.0,1.0,,,06037
06037530902,2020,0.0,0.0,0.0,1.0,,,06037
06037532900,2020,0.0,0.0,0.0,1.0,,,06037
06037534404,2020,0.0,0.0,0.0,1.0,,,06037
06037535300,2020,0.0,0.0,0.0,1.0,,,06037
06037535607,2020,0.0,0.0,0.0,1.0,,,06037
06037540202,2020,0.0,0.0,0.0,1.0,,,06037
06037540300,2020,0.0,0.0,0.0,1.0,,,06037
06037541603,2020,0.0,0.0,0.0,1.0,,,06037
06037541606,2020,0.0,0.0,0.0,1.0,,,06037
06037541802,2020,0.0,0.0,0.0,1.0,,,06037
06037543305,2020,0.0,0.0,0.0,1.0,,,06037
06037543321,2020,0.0,0.0,0.0,1.0,,,06037
06037543804,2020,0.0,0.0,0.0,1.0,,,06037
06037551402,2020,0.0,0.0,0.0,1.0,,,06037
06037551802,2020,0.0,0.0,0.0,1.0,,,06037
06037552302,2020,0.0,0.0,0.0,1.0,,,06037
06037553100,2020,0.0,0.0,0.0,1.0,,,06037
06037553802,2020,0.0,0.0,0.0,1.0,,,06037
06037555001,2020,0.0,0.0,0.0,1.0,,,06037
06037570002,2020,0.0,0.0,0.0,1.0,,,06037
06037570602,2020,0.0,0.0,0.0,1.0,,,06037
06037570603,2020,0.0,0.0,0.0,1.0,,,06037
06037570703,2020,0.0,0.0,0.0,1.0,,,06037
06037570901,2020,0.0,0.0,0.0,1.0,,,06037
06037571504,2020,0.0,0.0,0.0,1.0,,,06037
06037571800,2020,0.0,0.0,0.0,1.0,,,06037
06037572500,2020,0.0,0.0,0.0,1.0,,,06037
06037573201,2020,0.0,0.0,0.0,1.0,,,06037
06037573202,2020,0.0,0.0,0.0,1.0,,,06037
06037573700,2020,0.0,0.0,0.0,1.0,,,06037
06037573800,2020,0.0,0.0,0.0,1.0,,,06037
06037574000,2020,0.0,0.0,0.0,1.0,,,06037
06037574902,2020,0.0,0.0,0.0,1.0,,,06037
06037575401,2020,0.0,0.0,0.0,1.0,,,06037
06037575802,2020,0.0,0.0,0.0,1.0,,,06037
06037576301,2020,0.0,0.0,0.0,1.0,,,06037
06037576601,2020,0.0,0.0,0.0,1.0,,,06037
06037576700,2020,0.0,0.0,0.0,1.0,,,06037
06037576802,2020,0.0,0.0,0.0,1.0,,,06037
06037576904,2020,0.0,0.0,0.0,1.0,,,06037
06037577400,2020,0.0,0.0,0.0,1.0,,,06037
06037577501,2020,0.0,0.0,0.0,1.0,,,06037
06037600501,2020,0.0,0.0,0.0,1.0,,,06037
06037600703,2020,0.0,0.0,0.0,1.0,,,06037
06037601001,2020,0.0,0.0,0.0,1.0,,,06037
06037602302,2020,0.0,0.0,0.0,1.0,,,06037
06037602404,2020,0.0,0.0,0.0,1.0,,,06037
06037603006,2020,0.0,0.0,0.0,1.0,,,06037
06037620001,2020,0.0,0.0,0.0,1.0,,,06037
06037620400,2020,0.0,0.0,0.0,1.0,,,06037
06037620501,2020,0.0,0.0,0.0,1.0,,,06037
06037620701,2020,0.0,0.0,0.0,1.0,,,06037
06037620801,2020,0.0,0.0,0.0,1.0,,,06037
06037621102,2020,0.0,0.0,0.0,1.0,,,06037
06037650004,2020,0.0,0.0,0.0,1.0,,,06037
06037650300,2020,0.0,0.0,0.0,1.0,,,06037
06037650604,2020,0.0,0.0,0.0,1.0,,,06037
06037650606,2020,0.0,0.0,0.0,1.0,,,06037
06037651201,2020,0.0,0.0,0.0,1.0,,,06037
06037651302,2020,0.0,0.0,0.0,1.0,,,06037
06037670101,2020,0.0,0.0,0.0,1.0,,,06037
